evaluation_id,episode_id,seed,step,action,action_label,reward,cumulative_reward,terminated,truncated,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,next_state_0,next_state_1,next_state_2,next_state_3,next_state_4,next_state_5,next_state_6,next_state_7,prob_0,prob_1,prob_2,prob_3,state_value
ppo_optuna_final_100,0,10000,15,2,moteur principal,1.334201480477543,-1.784398123210374,False,False,-0.04701347276568413,1.2428982257843018,-0.2742319405078888,-0.48984819650650024,-0.10474637895822525,-0.16246698796749115,0.0,0.0,-0.04972057417035103,1.232094407081604,-0.26282674074172974,-0.48073750734329224,-0.11258760839700699,-0.15683908760547638,0.0,0.0,0.1858060508966446,0.2551060616970062,0.5284249782562256,0.030662858858704567,265.26092529296875
ppo_optuna_final_100,0,10000,16,2,moteur principal,4.726579539085901,2.9421814158755275,False,False,-0.04972057417035103,1.232094407081604,-0.26282674074172974,-0.48073750734329224,-0.11258760839700699,-0.15683908760547638,0.0,0.0,-0.05213804170489311,1.222161889076233,-0.23470640182495117,-0.4419897198677063,-0.11959641426801682,-0.14018893241882324,0.0,0.0,0.21691285073757172,0.2862853407859802,0.47500476241111755,0.021797051653265953,264.25531005859375
ppo_optuna_final_100,0,10000,17,1,moteur d'orientation gauche,-2.22918125481243,0.7130001610630976,False,False,-0.05213804170489311,1.222161889076233,-0.23470640182495117,-0.4419897198677063,-0.11959641426801682,-0.14018893241882324,0.0,0.0,-0.05461730808019638,1.2116339206695557,-0.24245533347129822,-0.46835824847221375,-0.12504561245441437,-0.10899386554956436,0.0,0.0,0.3350970447063446,0.37830621004104614,0.2679704427719116,0.018626278266310692,260.6205139160156
ppo_optuna_final_100,0,10000,18,2,moteur principal,3.231837914569252,3.9448380756323496,False,False,-0.05461730808019638,1.2116339206695557,-0.24245533347129822,-0.46835824847221375,-0.12504561245441437,-0.10899386554956436,0.0,0.0,-0.056943703442811966,1.2017091512680054,-0.22741477191448212,-0.44155067205429077,-0.13025419414043427,-0.10418125241994858,0.0,0.0,0.2551930844783783,0.2870984673500061,0.4243098497390747,0.03339852765202522,263.0567932128906
ppo_optuna_final_100,0,10000,19,1,moteur d'orientation gauche,-2.0720289360565958,1.8728091395757538,False,False,-0.056943703442811966,1.2017091512680054,-0.22741477191448212,-0.44155067205429077,-0.13025419414043427,-0.10418125241994858,0.0,0.0,-0.059345245361328125,1.1911945343017578,-0.2368592917919159,-0.46761423349380493,-0.1335529088973999,-0.06598033756017685,0.0,0.0,0.32999658584594727,0.3532756268978119,0.2908455729484558,0.025882244110107422,260.16387939453125
ppo_optuna_final_100,0,10000,20,0,ne rien faire,-1.6237921539595277,0.2490169856162261,False,False,-0.059345245361328125,1.1911945343017578,-0.2368592917919159,-0.46761423349380493,-0.1335529088973999,-0.06598033756017685,0.0,0.0,-0.061746787279844284,1.1800798177719116,-0.23685021698474884,-0.49427998065948486,-0.13685184717178345,-0.06598460674285889,0.0,0.0,0.3356292247772217,0.3061695396900177,0.252530962228775,0.10567021369934082,262.6153869628906
ppo_optuna_final_100,0,10000,21,2,moteur principal,2.280337781136507,2.529354766752733,False,False,-0.061746787279844284,1.1800798177719116,-0.23685021698474884,-0.49427998065948486,-0.13685184717178345,-0.06598460674285889,0.0,0.0,-0.064061738550663,1.1693336963653564,-0.22818095982074738,-0.4779127240180969,-0.14016136527061462,-0.06619619578123093,0.0,0.0,0.24038662016391754,0.2710654139518738,0.4263129234313965,0.062235027551651,263.98052978515625
ppo_optuna_final_100,0,10000,22,2,moteur principal,2.2999659970847235,4.8293207638374565,False,False,-0.064061738550663,1.1693336963653564,-0.22818095982074738,-0.4779127240180969,-0.14016136527061462,-0.06619619578123093,0.0,0.0,-0.06624126434326172,1.1589138507843018,-0.21485424041748047,-0.4634007513523102,-0.14324867725372314,-0.061751462519168854,0.0,0.0,0.2594219744205475,0.2736831605434418,0.4201315939426422,0.04676326364278793,261.76824951171875
ppo_optuna_final_100,0,10000,23,2,moteur principal,3.7551223033438648,8.584443067181322,False,False,-0.06624126434326172,1.1589138507843018,-0.21485424041748047,-0.4634007513523102,-0.14324867725372314,-0.061751462519168854,0.0,0.0,-0.06817569583654404,1.1490728855133057,-0.19095703959465027,-0.4376142919063568,-0.1457325667142868,-0.0496823787689209,0.0,0.0,0.2787507474422455,0.2798268496990204,0.40730759501457214,0.03411482274532318,259.5327453613281
ppo_optuna_final_100,0,10000,24,0,ne rien faire,-1.7665053927110819,6.81793767447024,False,False,-0.06817569583654404,1.1490728855133057,-0.19095703959465027,-0.4376142919063568,-0.1457325667142868,-0.0496823787689209,0.0,0.0,-0.07011213153600693,1.1386107206344604,-0.19115731120109558,-0.4652290940284729,-0.14821642637252808,-0.04967711120843887,0.0,0.0,0.35611075162887573,0.33311307430267334,0.28436726331710815,0.026408953592181206,256.1282653808594
ppo_optuna_final_100,0,10000,25,2,moteur principal,0.5875286427995661,7.4054663172698065,False,False,-0.07011213153600693,1.1386107206344604,-0.19115731120109558,-0.4652290940284729,-0.14821642637252808,-0.04967711120843887,0.0,0.0,-0.07202911376953125,1.128159761428833,-0.18902255594730377,-0.4647643268108368,-0.15088969469070435,-0.05346529930830002,0.0,0.0,0.27036768198013306,0.2702481150627136,0.4424728751182556,0.016911255195736885,257.6822204589844
ppo_optuna_final_100,0,10000,26,2,moteur principal,4.80195400161885,12.207420318888657,False,False,-0.07202911376953125,1.128159761428833,-0.18902255594730377,-0.4647643268108368,-0.15088969469070435,-0.05346529930830002,0.0,0.0,-0.07376937568187714,1.118620753288269,-0.17145854234695435,-0.4242124855518341,-0.15345631539821625,-0.051332276314496994,0.0,0.0,0.25353068113327026,0.2659747302532196,0.4681245684623718,0.012369990348815918,256.9051513671875
ppo_optuna_final_100,0,10000,27,0,ne rien faire,-1.7394651653663686,10.467955153522288,False,False,-0.07376937568187714,1.118620753288269,-0.17145854234695435,-0.4242124855518341,-0.15345631539821625,-0.051332276314496994,0.0,0.0,-0.07550974190235138,1.108482003211975,-0.1714586466550827,-0.4508797526359558,-0.15602292120456696,-0.05133221670985222,0.0,0.0,0.4094751477241516,0.3773387670516968,0.20052020251750946,0.01266583614051342,252.43023681640625
ppo_optuna_final_100,0,10000,28,2,moteur principal,2.8618777658375167,13.329832919359806,False,False,-0.07550974190235138,1.108482003211975,-0.1714586466550827,-0.4508797526359558,-0.15602292120456696,-0.05133221670985222,0.0,0.0,-0.07698583602905273,1.098703145980835,-0.1457870900630951,-0.43480566143989563,-0.15784265100955963,-0.03639446198940277,0.0,0.0,0.32584553956985474,0.3131854832172394,0.3538977801799774,0.007071188185364008,254.13267517089844
ppo_optuna_final_100,0,10000,29,0,ne rien faire,-1.6929718526056377,11.636861066754168,False,False,-0.07698583602905273,1.098703145980835,-0.1457870900630951,-0.43480566143989563,-0.15784265100955963,-0.03639446198940277,0.0,0.0,-0.07846193015575409,1.0883245468139648,-0.14578716456890106,-0.46147260069847107,-0.1596623659133911,-0.036394428461790085,0.0,0.0,0.4222102761268616,0.3546575903892517,0.21767227351665497,0.005459818989038467,251.78887939453125
ppo_optuna_final_100,0,10000,30,2,moteur principal,1.650642063567642,13.28750313032181,False,False,-0.07846193015575409,1.0883245468139648,-0.14578716456890106,-0.46147260069847107,-0.1596623659133911,-0.036394428461790085,0.0,0.0,-0.07980117946863174,1.0781118869781494,-0.13235855102539062,-0.45406627655029297,-0.16123327612876892,-0.03141862526535988,0.0,0.0,0.1425965428352356,0.18038253486156464,0.6757954955101013,0.0012254188768565655,253.48336791992188
ppo_optuna_final_100,0,10000,31,2,moteur principal,1.6797111963892177,14.967214326711026,False,False,-0.07980117946863174,1.0781118869781494,-0.13235855102539062,-0.45406627655029297,-0.16123327612876892,-0.03141862526535988,0.0,0.0,-0.08100404590368271,1.0680763721466064,-0.11895138025283813,-0.44616708159446716,-0.1625661700963974,-0.026658128947019577,0.0,0.0,0.18832577764987946,0.2190742790699005,0.5915960073471069,0.0010038919281214476,252.0529327392578
ppo_optuna_final_100,0,10000,32,2,moteur principal,2.5410426407818365,17.508256967492862,False,False,-0.08100404590368271,1.0680763721466064,-0.11895138025283813,-0.44616708159446716,-0.1625661700963974,-0.026658128947019577,0.0,0.0,-0.08200569450855255,1.0583868026733398,-0.09927797317504883,-0.4307461380958557,-0.1634531021118164,-0.01773868314921856,0.0,0.0,0.24394835531711578,0.26172173023223877,0.4934547245502472,0.0008752471185289323,250.59889221191406
ppo_optuna_final_100,0,10000,33,0,ne rien faire,-1.6730787035483843,15.835178263944478,False,False,-0.08200569450855255,1.0583868026733398,-0.09927797317504883,-0.4307461380958557,-0.1634531021118164,-0.01773868314921856,0.0,0.0,-0.0830073356628418,1.0480971336364746,-0.09927798807621002,-0.4574129283428192,-0.1643400341272354,-0.01773865893483162,0.0,0.0,0.4069560468196869,0.3502976894378662,0.2416989654302597,0.001047304249368608,248.45211791992188
ppo_optuna_final_100,0,10000,34,2,moteur principal,2.3561718455181166,18.191350109462594,False,False,-0.0830073356628418,1.0480971336364746,-0.09927798807621002,-0.4574129283428192,-0.1643400341272354,-0.01773865893483162,0.0,0.0,-0.08395195007324219,1.0381910800933838,-0.09333641827106476,-0.44039490818977356,-0.16546308994293213,-0.022461410611867905,0.0,0.0,0.040226228535175323,0.06926875561475754,0.8904348015785217,7.03221230651252e-05,250.22607421875
ppo_optuna_final_100,0,10000,35,2,moteur principal,3.547031287003745,21.738381396466337,False,False,-0.08395195007324219,1.0381910800933838,-0.09333641827106476,-0.44039490818977356,-0.16546308994293213,-0.022461410611867905,0.0,0.0,-0.0847751647233963,1.0289297103881836,-0.08111836016178131,-0.4117542505264282,-0.16666492819786072,-0.024036645889282227,0.0,0.0,0.11458974331617355,0.16351550817489624,0.7216963171958923,0.0001985180570045486,247.91880798339844
ppo_optuna_final_100,0,10000,36,0,ne rien faire,-1.7636253053244388,19.9747560911419,False,False,-0.0847751647233963,1.0289297103881836,-0.08111836016178131,-0.4117542505264282,-0.16666492819786072,-0.024036645889282227,0.0,0.0,-0.08559837192296982,1.0190682411193848,-0.0811183899641037,-0.4384211003780365,-0.1678667664527893,-0.024036619812250137,0.0,0.0,0.4359549283981323,0.4090854823589325,0.15407916903495789,0.0008804498356766999,244.40774536132812
ppo_optuna_final_100,0,10000,37,2,moteur principal,4.693671169159768,24.668427260301666,False,False,-0.08559837192296982,1.0190682411193848,-0.0811183899641037,-0.4384211003780365,-0.1678667664527893,-0.024036619812250137,0.0,0.0,-0.0861780196428299,1.010071873664856,-0.05712667107582092,-0.3999348282814026,-0.16871358454227448,-0.01693621277809143,0.0,0.0,0.0516122430562973,0.09533234685659409,0.8529860973358154,6.931315147085115e-05,246.48074340820312
ppo_optuna_final_100,0,10000,38,0,ne rien faire,-1.775066817959953,22.893360442341713,False,False,-0.0861780196428299,1.010071873664856,-0.05712667107582092,-0.3999348282814026,-0.16871358454227448,-0.01693621277809143,0.0,0.0,-0.08675775676965714,1.0004754066467285,-0.05712667852640152,-0.4266015589237213,-0.16956040263175964,-0.01693619042634964,0.0,0.0,0.5140740275382996,0.41314631700515747,0.07227309793233871,0.0005064774886704981,241.9836883544922
ppo_optuna_final_100,0,10000,39,2,moteur principal,1.9302968093831339,24.823657251724846,False,False,-0.08675775676965714,1.0004754066467285,-0.05712667852640152,-0.4266015589237213,-0.16956040263175964,-0.01693619042634964,0.0,0.0,-0.0871591567993164,0.9911391735076904,-0.039660435169935226,-0.41499996185302734,-0.17004209756851196,-0.009634142741560936,0.0,0.0,0.06752223521471024,0.11280453950166702,0.8196169137954712,5.624672849080525e-05,244.09219360351562
ppo_optuna_final_100,0,10000,40,2,moteur principal,2.3464595160698254,27.17011676779467,False,False,-0.0871591567993164,0.9911391735076904,-0.039660435169935226,-0.41499996185302734,-0.17004209756851196,-0.009634142741560936,0.0,0.0,-0.08758382499217987,0.982232391834259,-0.04133771359920502,-0.3959839642047882,-0.17116712033748627,-0.022500542923808098,0.0,0.0,0.16759346425533295,0.1834561973810196,0.6488724946975708,7.78427129262127e-05,242.3557891845703
ppo_optuna_final_100,0,10000,41,0,ne rien faire,-1.8226068603149201,25.34750990747975,False,False,-0.08758382499217987,0.982232391834259,-0.04133771359920502,-0.3959839642047882,-0.17116712033748627,-0.022500542923808098,0.0,0.0,-0.08800850063562393,0.9727256298065186,-0.04133773595094681,-0.4226507544517517,-0.17229212820529938,-0.02250056527554989,0.0,0.0,0.4491550326347351,0.3798162639141083,0.17086777091026306,0.00016092974692583084,239.43426513671875
ppo_optuna_final_100,0,10000,42,2,moteur principal,2.950525955115933,28.298035862595682,False,False,-0.08800850063562393,0.9727256298065186,-0.04133773595094681,-0.4226507544517517,-0.17229212820529938,-0.02250056527554989,0.0,0.0,-0.08829440921545029,0.9637501835823059,-0.02750580571591854,-0.3990362882614136,-0.17338375747203827,-0.021832188591361046,0.0,0.0,0.02624385990202427,0.045203495770692825,0.928541362285614,1.1282739251328167e-05,241.81234741210938
ppo_optuna_final_100,0,10000,43,2,moteur principal,2.7687236103055968,31.06675947290128,False,False,-0.08829440921545029,0.9637501835823059,-0.02750580571591854,-0.3990362882614136,-0.17338375747203827,-0.021832188591361046,0.0,0.0,-0.08857955783605576,0.9553169012069702,-0.026821816340088844,-0.3750136196613312,-0.17507964372634888,-0.03391755372285843,0.0,0.0,0.1426163762807846,0.11410141736268997,0.743264377117157,1.7929452951648273e-05,238.64578247070312
ppo_optuna_final_100,0,10000,44,0,ne rien faire,-1.933154902243217,29.13360457065806,False,False,-0.08857955783605576,0.9553169012069702,-0.026821816340088844,-0.3750136196613312,-0.17507964372634888,-0.03391755372285843,0.0,0.0,-0.08886460959911346,0.9462835192680359,-0.02682187780737877,-0.4016805589199066,-0.1767755150794983,-0.03391752764582634,0.0,0.0,0.4135464131832123,0.3884851634502411,0.19792453944683075,4.391678157844581e-05,235.02825927734375
ppo_optuna_final_100,0,10000,45,2,moteur principal,2.5068552878104926,31.640459858468553,False,False,-0.08886460959911346,0.9462835192680359,-0.02682187780737877,-0.4016805589199066,-0.1767755150794983,-0.03391752764582634,0.0,0.0,-0.08888864517211914,0.9376916885375977,-0.0013369621010497212,-0.3819834589958191,-0.17784777283668518,-0.021445004269480705,0.0,0.0,0.01688411831855774,0.016122372820973396,0.9669924378395081,1.0069081781693967e-06,237.77349853515625
ppo_optuna_final_100,0,10000,46,2,moteur principal,2.5699191665421894,34.210379025010745,False,False,-0.08888864517211914,0.9376916885375977,-0.0013369621010497212,-0.3819834589958191,-0.17784777283668518,-0.021445004269480705,0.0,0.0,-0.08893737941980362,0.9296071529388428,-0.003092587925493717,-0.35952767729759216,-0.1796369105577469,-0.03578264266252518,0.0,0.0,0.10986515134572983,0.10016752779483795,0.7899632453918457,4.094413270649966e-06,235.44961547851562
ppo_optuna_final_100,0,10000,47,1,moteur d'orientation gauche,-1.671625409172093,32.53875361583865,False,False,-0.08893737941980362,0.9296071529388428,-0.003092587925493717,-0.35952767729759216,-0.1796369105577469,-0.03578264266252518,0.0,0.0,-0.08906755596399307,0.9209513068199158,-0.013353307731449604,-0.38466519117355347,-0.17930088937282562,0.006719999015331268,0.0,0.0,0.35286441445350647,0.505711555480957,0.14139911532402039,2.491660779924132e-05,231.835205078125
ppo_optuna_final_100,0,10000,48,0,ne rien faire,-1.7115789422546754,30.827174673583976,False,False,-0.08906755596399307,0.9209513068199158,-0.013353307731449604,-0.38466519117355347,-0.17930088937282562,0.006719999015331268,0.0,0.0,-0.08919773250818253,0.9116953015327454,-0.013353308662772179,-0.4113319218158722,-0.17896488308906555,0.006720003671944141,0.0,0.0,0.4003075063228607,0.2711724638938904,0.3284747004508972,4.53584871138446e-05,234.42959594726562
ppo_optuna_final_100,0,10000,49,2,moteur principal,1.4422292163945485,32.26940388997853,False,False,-0.08919773250818253,0.9116953015327454,-0.013353308662772179,-0.4113319218158722,-0.17896488308906555,0.006720003671944141,0.0,0.0,-0.08911333233118057,0.9026026725769043,0.007547740824520588,-0.4040064811706543,-0.17807148396968842,0.017867770045995712,0.0,0.0,0.027623334899544716,0.01857779361307621,0.9537963271141052,2.61583409155719e-06,236.88478088378906
ppo_optuna_final_100,0,10000,50,2,moteur principal,1.6671448711708023,33.93654876114933,False,False,-0.08911333233118057,0.9026026725769043,0.007547740824520588,-0.4040064811706543,-0.17807148396968842,0.017867770045995712,0.0,0.0,-0.08874502032995224,0.8937460780143738,0.03511854633688927,-0.39342063665390015,-0.17634184658527374,0.03459286689758301,0.0,0.0,0.0381433479487896,0.010731078684329987,0.9511244893074036,9.696495908428915e-07,235.61740112304688
ppo_optuna_final_100,0,10000,51,2,moteur principal,1.387411315775904,35.32396007692524,False,False,-0.08874502032995224,0.8937460780143738,0.03511854633688927,-0.39342063665390015,-0.17634184658527374,0.03459286689758301,0.0,0.0,-0.0883258804678917,0.8850513100624084,0.040371593087911606,-0.3862484395503998,-0.17479366064071655,0.030963977798819542,0.0,0.0,0.07132839411497116,0.015601336024701595,0.9130696058273315,6.968878665247757e-07,234.26759338378906
ppo_optuna_final_100,0,10000,52,2,moteur principal,3.0361672749979336,38.360127351923175,False,False,-0.0883258804678917,0.8850513100624084,0.040371593087911606,-0.3862484395503998,-0.17479366064071655,0.030963977798819542,0.0,0.0,-0.0879131332039833,0.8769087195396423,0.040364980697631836,-0.36178961396217346,-0.17389340698719025,0.01800513081252575,0.0,0.0,0.07940419763326645,0.02369801141321659,0.89689701795578,7.202955316643056e-07,232.47671508789062
ppo_optuna_final_100,0,10000,53,0,ne rien faire,-1.6873086717592685,36.67281868016391,False,False,-0.0879131332039833,0.8769087195396423,0.040364980697631836,-0.36178961396217346,-0.17389340698719025,0.01800513081252575,0.0,0.0,-0.08750047534704208,0.8681659698486328,0.040364962071180344,-0.3884563446044922,-0.17299315333366394,0.0180051252245903,0.0,0.0,0.5011041760444641,0.18552523851394653,0.3133629560470581,7.623671081091743e-06,228.2760009765625
ppo_optuna_final_100,0,10000,54,2,moteur principal,0.47119637212237536,37.144015052286285,False,False,-0.08750047534704208,0.8681659698486328,0.040364962071180344,-0.3884563446044922,-0.17299315333366394,0.0180051252245903,0.0,0.0,-0.0869297981262207,0.8594115376472473,0.05576186627149582,-0.3889344334602356,-0.17168517410755157,0.026159629225730896,0.0,0.0,0.03867403417825699,0.015603586100041866,0.9457219839096069,3.172605715917598e-07,230.64317321777344
ppo_optuna_final_100,0,10000,55,2,moteur principal,0.20788604480501932,37.35190109709131,False,False,-0.0869297981262207,0.8594115376472473,0.05576186627149582,-0.3889344334602356,-0.17168517410755157,0.026159629225730896,0.0,0.0,-0.0861717239022255,0.8505948781967163,0.0739404708147049,-0.3916410803794861,-0.1698060929775238,0.03758145868778229,0.0,0.0,0.04833640530705452,0.019211603328585625,0.9324517250061035,2.6512441309023416e-07,230.36343383789062
ppo_optuna_final_100,0,10000,56,2,moteur principal,4.332601248409088,41.6845023455004,False,False,-0.0861717239022255,0.8505948781967163,0.0739404708147049,-0.3916410803794861,-0.1698060929775238,0.03758145868778229,0.0,0.0,-0.0854191780090332,0.8426353335380554,0.07415477931499481,-0.3536304533481598,-0.16871294379234314,0.021862907335162163,0.0,0.0,0.06190769374370575,0.02614714577794075,0.9119449853897095,2.119380013709815e-07,230.46054077148438
ppo_optuna_final_100,0,10000,57,0,ne rien faire,-1.6452951713852713,40.03920717411513,False,False,-0.0854191780090332,0.8426353335380554,0.07415477931499481,-0.3536304533481598,-0.16871294379234314,0.021862907335162163,0.0,0.0,-0.08466672897338867,0.8340758681297302,0.07415475696325302,-0.3802972435951233,-0.16761979460716248,0.021862894296646118,0.0,0.0,0.6453784704208374,0.21716399490833282,0.13745048642158508,7.045431175356498e-06,224.48501586914062
ppo_optuna_final_100,0,10000,58,2,moteur principal,0.9902205265520478,41.02942770066718,False,False,-0.08466672897338867,0.8340758681297302,0.07415475696325302,-0.3802972435951233,-0.16761979460716248,0.021862894296646118,0.0,0.0,-0.08400869369506836,0.8255752325057983,0.06548033654689789,-0.3777713477611542,-0.16729649901390076,0.006465923972427845,0.0,0.0,0.09714224934577942,0.07842203229665756,0.8244352340698242,4.5787624003423844e-07,226.80926513671875
ppo_optuna_final_100,0,10000,59,2,moteur principal,1.7992477622995693,42.82867546296675,False,False,-0.08400869369506836,0.8255752325057983,0.06548033654689789,-0.3777713477611542,-0.16729649901390076,0.006465923972427845,0.0,0.0,-0.08319082111120224,0.817425012588501,0.08122581243515015,-0.3621703088283539,-0.16673241555690765,0.01128159835934639,0.0,0.0,0.07609593868255615,0.09252097457647324,0.8313825130462646,5.626492907140346e-07,224.9125518798828
