step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
26,2,Moteur principal,1.6323293180460439,10.215305767574558,-0.11487837135791779,1.1073477268218994,-0.29631930589675903,-0.44148537516593933,-0.24349503219127655,-0.12984202802181244,0.0,0.0,False,False
27,1,Orientation gauche,-2.0814555932428207,8.133850174331737,-0.11797990649938583,1.0968668460845947,-0.30570918321609497,-0.4665628969669342,-0.24801726639270782,-0.09044462442398071,0.0,0.0,False,False
28,2,Moteur principal,5.13357091129073,13.267421085622466,-0.12067393958568573,1.0871087312698364,-0.2657657563686371,-0.4343113601207733,-0.25171399116516113,-0.07393456995487213,0.0,0.0,False,False
29,1,Orientation gauche,-1.787864302599387,11.47955678302308,-0.12343482673168182,1.0767848491668701,-0.27424460649490356,-0.45915520191192627,-0.25359445810317993,-0.03760960325598717,0.0,0.0,False,False
30,2,Moteur principal,4.17437576763474,15.65393255065782,-0.12585124373435974,1.066968321800232,-0.24047362804412842,-0.43649598956108093,-0.25478994846343994,-0.02390972152352333,0.0,0.0,False,False
31,0,Ne rien faire,-1.4655361872337949,14.188396363424026,-0.12826767563819885,1.0565516948699951,-0.240473672747612,-0.4631628096103668,-0.25598543882369995,-0.023909645155072212,0.0,0.0,False,False
32,2,Moteur principal,0.5722096100077294,14.760605973431755,-0.1307229995727539,1.046191692352295,-0.24369224905967712,-0.4607735276222229,-0.2578679025173187,-0.03764994814991951,0.0,0.0,False,False
33,2,Moteur principal,2.3760830470873033,17.136689020519057,-0.13311128318309784,1.0362461805343628,-0.23649045825004578,-0.4424327611923218,-0.2602485418319702,-0.04761265590786934,0.0,0.0,False,False
34,2,Moteur principal,4.876186110879542,22.012875131398598,-0.13522014021873474,1.0271215438842773,-0.20867028832435608,-0.40593308210372925,-0.2625085711479187,-0.045201145112514496,0.0,0.0,False,False
35,0,Ne rien faire,-1.6771187465799926,20.335756384818605,-0.13732890784740448,1.0173969268798828,-0.2086704522371292,-0.4326001703739166,-0.2647686302661896,-0.045201122760772705,0.0,0.0,False,False
36,2,Moteur principal,1.8247890430203426,22.160545427838947,-0.1391737014055252,1.0077414512634277,-0.18288515508174896,-0.42942410707473755,-0.2663898169994354,-0.032423604279756546,0.0,0.0,False,False
37,2,Moteur principal,0.9670841273645407,23.127629555203487,-0.14083929359912872,0.9980351328849792,-0.16531935334205627,-0.43161216378211975,-0.2676580250263214,-0.025364229455590248,0.0,0.0,False,False
38,2,Moteur principal,2.7524158480744747,25.88004540327796,-0.14218120276927948,0.9885984659194946,-0.133677139878273,-0.4195006787776947,-0.26819244027137756,-0.010688336566090584,0.0,0.0,False,False
39,2,Moteur principal,3.959810977500422,29.839856380778382,-0.14323988556861877,0.979779064655304,-0.10560206323862076,-0.39202240109443665,-0.26845821738243103,-0.005315769463777542,0.0,0.0,False,False
40,1,Orientation gauche,-1.5981491948632527,28.24170718591513,-0.14439049363136292,0.9703923463821411,-0.11716623604297638,-0.4167979657649994,-0.26630163192749023,0.04313154146075249,0.0,0.0,False,False
41,0,Ne rien faire,-1.386724985090808,26.85498220082432,-0.14554110169410706,0.9604057669639587,-0.11716639995574951,-0.4434650242328644,-0.26414501667022705,0.04313152655959129,0.0,0.0,False,False
42,2,Moteur principal,3.8025590309547512,30.65754123177907,-0.1464882791042328,0.9509954452514648,-0.09679950773715973,-0.4178670644760132,-0.2620283365249634,0.04233338311314583,0.0,0.0,False,False
43,2,Moteur principal,0.7680125545195551,31.425553786298625,-0.14730329811573029,0.9415011405944824,-0.08374574780464172,-0.4215666353702545,-0.2597331702709198,0.04590325430035591,0.0,0.0,False,False
44,2,Moteur principal,0.5716771659625806,31.997230952261205,-0.14814262092113495,0.9319643378257751,-0.08564244210720062,-0.4235498309135437,-0.25798875093460083,0.03488866984844208,0.0,0.0,False,False
45,2,Moteur principal,2.469823354527148,34.467054306788356,-0.14886340498924255,0.9227707386016846,-0.07358084619045258,-0.408343106508255,-0.256456583738327,0.030643150210380554,0.0,0.0,False,False
46,2,Moteur principal,1.5863743793226603,36.05342868611102,-0.14933471381664276,0.9136707186698914,-0.04919354245066643,-0.4040847420692444,-0.25435107946395874,0.04211072251200676,0.0,0.0,False,False
47,2,Moteur principal,1.2540833781428773,37.3075120642539,-0.14981679618358612,0.9046939611434937,-0.04967533424496651,-0.39872005581855774,-0.25285524129867554,0.029916223138570786,0.0,0.0,False,False
48,2,Moteur principal,2.595601392294566,39.90311345654847,-0.1500980406999588,0.8960980176925659,-0.029727285727858543,-0.38176190853118896,-0.25121718645095825,0.03276163712143898,0.0,0.0,False,False
49,0,Ne rien faire,-1.593239905746458,38.30987355080201,-0.15037918090820312,0.8869022727012634,-0.02972736582159996,-0.40842878818511963,-0.24957910180091858,0.03276160731911659,0.0,0.0,False,False
50,2,Moteur principal,1.7067001731001994,40.01657372390221,-0.15040913224220276,0.8778836131095886,-0.0051312376745045185,-0.4004664123058319,-0.2474074512720108,0.043433088809251785,0.0,0.0,False,False
51,2,Moteur principal,2.014860178830088,42.0314339027323,-0.15026941895484924,0.8691434264183044,0.01175081729888916,-0.38807928562164307,-0.24513816833496094,0.04538566619157791,0.0,0.0,False,False
52,2,Moteur principal,0.7648646295618391,42.796298532294145,-0.1501576453447342,0.8604115843772888,0.009515207260847092,-0.3878016173839569,-0.24345049262046814,0.0337536558508873,0.0,0.0,False,False
53,2,Moteur principal,1.6724993989219967,44.468797931216145,-0.14989157021045685,0.8519100546836853,0.024870416149497032,-0.3775576651096344,-0.24168778955936432,0.03525410592556,0.0,0.0,False,False
54,2,Moteur principal,0.1915890515096635,44.66038698272581,-0.14940747618675232,0.8433154225349426,0.046078599989414215,-0.3816035985946655,-0.23932020366191864,0.047352131456136703,0.0,0.0,False,False
55,2,Moteur principal,4.672996797584443,49.33338378031026,-0.14880160987377167,0.835682213306427,0.05883762985467911,-0.33897098898887634,-0.23754777014255524,0.035448990762233734,0.0,0.0,False,False
56,0,Ne rien faire,-1.6318252298175935,47.70155855049266,-0.14819574356079102,0.8274490237236023,0.05883753299713135,-0.3656379282474518,-0.23577532172203064,0.035448990762233734,0.0,0.0,False,False
57,0,Ne rien faire,-1.5777359634907953,46.12382258700187,-0.147589772939682,0.8186159133911133,0.058837443590164185,-0.3923048675060272,-0.23400288820266724,0.03544897586107254,0.0,0.0,False,False
58,2,Moteur principal,0.8845563229288131,47.008378909930684,-0.14673738181591034,0.8098962306976318,0.082903191447258,-0.3871743083000183,-0.23163148760795593,0.0474279448390007,0.0,0.0,False,False
59,0,Ne rien faire,-1.4419526249995158,45.56642628493117,-0.14588499069213867,0.8005764484405518,0.08290302753448486,-0.4138414263725281,-0.22926010191440582,0.047427937388420105,0.0,0.0,False,False
60,2,Moteur principal,3.030525543040352,48.59695182797152,-0.1449119597673416,0.7918370366096497,0.09524582326412201,-0.3881009519100189,-0.22717300057411194,0.041741691529750824,0.0,0.0,False,False
61,0,Ne rien faire,-1.4497206488311747,47.14723117914035,-0.14393892884254456,0.7824976444244385,0.09524570405483246,-0.41476795077323914,-0.22508589923381805,0.04174172505736351,0.0,0.0,False,False
62,2,Moteur principal,0.7707900415465871,47.91802122068694,-0.14273500442504883,0.7732585668563843,0.11777748167514801,-0.4102332293987274,-0.22244030237197876,0.05291236564517021,0.0,0.0,False,False
63,1,Orientation gauche,-0.7391506150576379,47.1788706056293,-0.1416100561618805,0.7634482383728027,0.10781983286142349,-0.4353170394897461,-0.21771766245365143,0.09445291757583618,0.0,0.0,False,False
64,2,Moteur principal,1.2905982571528056,48.46946886278211,-0.1405220925807953,0.7536682486534119,0.10469914972782135,-0.4340657591819763,-0.21358223259449005,0.08270901441574097,0.0,0.0,False,False
65,2,Moteur principal,2.7895381547829574,51.25900701756507,-0.1393468827009201,0.7443530559539795,0.11372895538806915,-0.4134693443775177,-0.20974837243556976,0.07667691260576248,0.0,0.0,False,False
66,2,Moteur principal,1.6349896966391781,52.89399671420425,-0.13814087212085724,0.7352169752120972,0.11716073751449585,-0.40556585788726807,-0.2062760442495346,0.0694466307759285,0.0,0.0,False,False
67,2,Moteur principal,2.2976000444185276,55.19159675862278,-0.13673773407936096,0.7265400290489197,0.13665500283241272,-0.3851298689842224,-0.20258058607578278,0.07390909641981125,0.0,0.0,False,False
68,1,Orientation gauche,-0.5104995043953966,54.68109725422738,-0.13542023301124573,0.7172999382019043,0.12583030760288239,-0.40987053513526917,-0.19661502540111542,0.11931081116199493,0.0,0.0,False,False
69,2,Moteur principal,1.0204122642314928,55.70150951845888,-0.13388338685035706,0.7081579566001892,0.1471835821866989,-0.4054672420024872,-0.19007541239261627,0.13079199194908142,0.0,0.0,False,False
70,2,Moteur principal,4.407020473589381,60.10852999204826,-0.13217726349830627,0.6999564170837402,0.16423627734184265,-0.3637080490589142,-0.18366512656211853,0.12820571660995483,0.0,0.0,False,False
71,0,Ne rien faire,-0.9073689676543779,59.20116102439388,-0.13047103583812714,0.6911554932594299,0.16423533856868744,-0.39037808775901794,-0.17725485563278198,0.12820537388324738,0.0,0.0,False,False
72,2,Moteur principal,4.327140950359348,63.528301974753234,-0.12862682342529297,0.6832958459854126,0.17822878062725067,-0.348591685295105,-0.1710556447505951,0.12398426234722137,0.0,0.0,False,False
73,1,Orientation gauche,-0.35910017948276507,63.16920179527047,-0.12684373557567596,0.674856960773468,0.17053718864917755,-0.3741827607154846,-0.1632692664861679,0.15572722256183624,0.0,0.0,False,False
74,2,Moteur principal,3.731992899829504,66.90119469509997,-0.12493572384119034,0.6671814322471619,0.183129221200943,-0.3403167128562927,-0.15559697151184082,0.15344569087028503,0.0,0.0,False,False
75,1,Orientation gauche,0.08584217209315284,66.98703686719313,-0.12311916053295135,0.6589346528053284,0.17160044610500336,-0.36550426483154297,-0.14555706083774567,0.20079834759235382,0.0,0.0,False,False
76,1,Orientation gauche,0.21292393532462597,67.19996080251775,-0.12139119952917099,0.6501104235649109,0.16043537855148315,-0.3910262882709503,-0.13324204087257385,0.2463001310825348,0.0,0.0,False,False
77,2,Moteur principal,1.2852150679881162,68.48517587050587,-0.11953906714916229,0.64126056432724,0.17250321805477142,-0.39223864674568176,-0.12059318274259567,0.252977192401886,0.0,0.0,False,False
78,2,Moteur principal,3.719369011802084,72.20454488230796,-0.11759176105260849,0.6329861879348755,0.18199922144412994,-0.3667683005332947,-0.10794417560100555,0.25298017263412476,0.0,0.0,False,False
79,2,Moteur principal,2.4803149588029187,74.68485984111088,-0.11554737389087677,0.6249969005584717,0.19154232740402222,-0.35419338941574097,-0.09514310956001282,0.2560213506221771,0.0,0.0,False,False
80,2,Moteur principal,1.8833148173772656,76.56817465848815,-0.11334886401891708,0.617213785648346,0.20645567774772644,-0.34512272477149963,-0.08186930418014526,0.26547595858573914,0.0,0.0,False,False
81,3,Orientation droite,-0.8257866773131457,75.742387981175,-0.11107482761144638,0.6088296175003052,0.2159155309200287,-0.37203842401504517,-0.07049137353897095,0.2275584191083908,0.0,0.0,False,False
82,2,Moteur principal,4.045647026240542,79.78803500741554,-0.10879316180944443,0.6011006236076355,0.216905876994133,-0.34302380681037903,-0.05935177579522133,0.2227918803691864,0.0,0.0,False,False
83,1,Orientation gauche,0.4746165402916358,80.26265154770718,-0.10660505294799805,0.592769980430603,0.20517173409461975,-0.36976534128189087,-0.04586818441748619,0.26967188715934753,0.0,0.0,False,False
84,3,Orientation droite,-0.620483994289869,79.64216755341731,-0.10435409843921661,0.5838474035263062,0.21303629875183105,-0.3962322175502777,-0.03395456820726395,0.2382722795009613,0.0,0.0,False,False
85,2,Moteur principal,2.9840587618336203,82.62622631525093,-0.10197506099939346,0.5753870606422424,0.22535736858844757,-0.37577682733535767,-0.02156047709286213,0.2478814423084259,0.0,0.0,False,False
86,2,Moteur principal,2.902098024618792,85.52832433986973,-0.09954357147216797,0.5672922134399414,0.2304164618253708,-0.3596338629722595,-0.008988780900835991,0.2514341175556183,0.0,0.0,False,False
87,2,Moteur principal,2.029687790698458,87.55801213056819,-0.09714145958423615,0.5594154000282288,0.22763486206531525,-0.3500518202781677,0.00342361256480217,0.24824801087379456,0.0,0.0,False,False
88,3,Orientation droite,-3.0046054440625185,84.55340668650567,-0.09466342628002167,0.5509290099143982,0.23716111481189728,-0.377224326133728,0.01392876636236906,0.2101028859615326,0.0,0.0,False,False
89,2,Moteur principal,1.4302677908324142,85.98367447733808,-0.09214172512292862,0.5430402159690857,0.24127614498138428,-0.3507497012615204,0.024686744436621666,0.21515972912311554,0.0,0.0,False,False
90,2,Moteur principal,0.9629621193787272,86.94663659671681,-0.0895659476518631,0.5356798768043518,0.24634787440299988,-0.3273451626300812,0.03578003868460655,0.2218656986951828,0.0,0.0,False,False
91,3,Orientation droite,-2.8301794977978703,84.11645709891894,-0.0869104415178299,0.5277256369590759,0.2563474774360657,-0.35376596450805664,0.04486856982111931,0.18177077174186707,0.0,0.0,False,False
92,2,Moteur principal,1.9260169408135652,86.04247403973251,-0.08442316204309464,0.5201430916786194,0.24017855525016785,-0.33728283643722534,0.053313516080379486,0.16889935731887817,0.0,0.0,False,False
93,2,Moteur principal,0.398986769211885,86.4414608089444,-0.08182878792285919,0.5129730105400085,0.250235378742218,-0.31902357935905457,0.062419526278972626,0.18212004005908966,0.0,0.0,False,False
94,3,Orientation droite,-2.635529912441099,83.8059308965033,-0.07915019989013672,0.5052139759063721,0.26080507040023804,-0.3451574146747589,0.06940025836229324,0.1396145522594452,0.0,0.0,False,False
95,2,Moteur principal,0.47048569047137506,84.27641658697468,-0.07646302878856659,0.4976661503314972,0.2614460587501526,-0.33580949902534485,0.07659334689378738,0.14386174082756042,0.0,0.0,False,False
96,1,Orientation gauche,-1.759523741995834,82.51689284497884,-0.07384510338306427,0.48950788378715515,0.25276458263397217,-0.3630750775337219,0.08553721010684967,0.17887726426124573,0.0,0.0,False,False
97,2,Moteur principal,1.9209308290402987,84.43782367401914,-0.07136096805334091,0.4817708134651184,0.23972812294960022,-0.34438803791999817,0.09413216263055801,0.17189911007881165,0.0,0.0,False,False
98,2,Moteur principal,2.4386354040574476,86.87645907807659,-0.06887932121753693,0.47483891248703003,0.23910164833068848,-0.3086793124675751,0.10312283039093018,0.17981365323066711,0.0,0.0,False,False
99,3,Orientation droite,-2.552994503293887,84.3234645747827,-0.06633453071117401,0.467317134141922,0.24703499674797058,-0.33483070135116577,0.11051304638385773,0.1478041708469391,0.0,0.0,False,False
100,2,Moteur principal,1.1487432432816973,85.4722078180644,-0.06401138007640839,0.45982253551483154,0.22569069266319275,-0.33359968662261963,0.11709734797477722,0.13168609142303467,0.0,0.0,False,False
101,2,Moteur principal,0.9285468479893495,86.40075466605376,-0.06166791915893555,0.4526807963848114,0.22728636860847473,-0.31798267364501953,0.12411761283874512,0.14040550589561462,0.0,0.0,False,False
102,3,Orientation droite,-2.4494419389870914,83.95131272706666,-0.05924844741821289,0.44494229555130005,0.23680774867534637,-0.34436818957328796,0.12923267483711243,0.10230112075805664,0.0,0.0,False,False
103,2,Moteur principal,3.6358242810527743,87.58713700811944,-0.056896306574344635,0.43813735246658325,0.2297806739807129,-0.30292314291000366,0.1346476823091507,0.10830018669366837,0.0,0.0,False,False
104,3,Orientation droite,-2.2614745609888574,85.32566244713058,-0.05445871502161026,0.4307584762573242,0.24053868651390076,-0.3282451927661896,0.13785940408706665,0.06423443555831909,0.0,0.0,False,False
105,2,Moteur principal,1.3652816465857824,86.69094409371637,-0.05195941776037216,0.4238556921482086,0.24595756828784943,-0.3071611523628235,0.1418086588382721,0.07898513227701187,0.0,0.0,False,False
106,2,Moteur principal,0.6441982639281576,87.33514235764453,-0.04941711574792862,0.4172302186489105,0.24968989193439484,-0.29490625858306885,0.14633716642856598,0.09057040512561798,0.0,0.0,False,False
107,0,Ne rien faire,-1.7775953533901685,85.55754700425436,-0.04687490314245224,0.41000497341156006,0.2496902197599411,-0.32157468795776367,0.15086567401885986,0.09057027101516724,0.0,0.0,False,False
108,2,Moteur principal,-0.637173316695413,84.92037368755895,-0.04421644285321236,0.4028181731700897,0.2604774236679077,-0.31996631622314453,0.1562207043170929,0.10710074752569199,0.0,0.0,False,False
109,2,Moteur principal,-0.4173773430362246,84.50299634452273,-0.04152717441320419,0.39559873938560486,0.26316046714782715,-0.3214820325374603,0.16198891401290894,0.11536407470703125,0.0,0.0,False,False
110,2,Moteur principal,2.0132024441828493,86.51619878870558,-0.03910236433148384,0.3885193467140198,0.23756268620491028,-0.3151840567588806,0.16691771149635315,0.09857623279094696,0.0,0.0,False,False
111,3,Orientation droite,-2.1500122268244994,84.36618656188108,-0.03659677505493164,0.38086998462677,0.24774488806724548,-0.34029319882392883,0.16973777115345,0.056401025503873825,0.0,0.0,False,False
112,2,Moteur principal,4.402176081598552,88.76836264347963,-0.03436708450317383,0.3739505112171173,0.22071406245231628,-0.3077886700630188,0.17199170589447021,0.04507903754711151,0.0,0.0,False,False
113,2,Moteur principal,2.0619933214263257,90.83035596490596,-0.03218793869018555,0.3674892485141754,0.21533343195915222,-0.2874683737754822,0.17457318305969238,0.05162913352251053,0.0,0.0,False,False
114,3,Orientation droite,-1.9591135848343117,88.87124238007165,-0.029949093237519264,0.36043840646743774,0.22283339500427246,-0.3134945333003998,0.17563354969024658,0.021207083016633987,0.0,0.0,False,False
115,2,Moteur principal,2.692100247404565,91.56334262747622,-0.027708625420928,0.3540875017642975,0.22228077054023743,-0.28247326612472534,0.17740048468112946,0.03533894196152687,0.0,0.0,False,False
116,2,Moteur principal,0.7384445139322338,92.30178714140845,-0.02547588385641575,0.3478950262069702,0.2211419641971588,-0.2754771411418915,0.17954502999782562,0.0428910031914711,0.0,0.0,False,False
117,3,Orientation droite,-1.9984043322936162,90.30338280911484,-0.023148726671934128,0.3411358594894409,0.2330341786146164,-0.3003699481487274,0.17922644317150116,-0.00637188320979476,0.0,0.0,False,False
118,2,Moteur principal,4.099345854317289,94.40272866343213,-0.020973682403564453,0.335187166929245,0.21774521470069885,-0.2643570601940155,0.17899034917354584,-0.004721770528703928,0.0,0.0,False,False
119,2,Moteur principal,4.819049327424421,99.22177799085655,-0.019092654809355736,0.33001720905303955,0.18891379237174988,-0.2296779900789261,0.17817163467407227,-0.016373857855796814,0.0,0.0,False,False
120,0,Ne rien faire,-1.436199427832861,97.78557856302369,-0.01721172407269478,0.32424724102020264,0.18891382217407227,-0.2563447058200836,0.1773529350757599,-0.01637386903166771,0.0,0.0,False,False
121,2,Moteur principal,1.8800672579757076,99.6656458209994,-0.015476894564926624,0.3186616897583008,0.17453499138355255,-0.24812136590480804,0.17629502713680267,-0.021158067509531975,0.0,0.0,False,False
122,2,Moteur principal,0.8644752673921203,100.53012108839152,-0.013714408501982689,0.31327101588249207,0.17675234377384186,-0.2395278811454773,0.17579279839992523,-0.010044602677226067,0.0,0.0,False,False
123,1,Orientation gauche,-1.2381965652551645,99.29192452313636,-0.012045765295624733,0.30726614594459534,0.16499707102775574,-0.26710575819015503,0.1776685118675232,0.03751428425312042,0.0,0.0,False,False
124,3,Orientation droite,-1.9630929270226136,97.32883159611374,-0.010312652215361595,0.300689160823822,0.17312589287757874,-0.29232895374298096,0.17784537374973297,0.003537124488502741,0.0,0.0,False,False
125,2,Moteur principal,2.4577536177817167,99.78658521389546,-0.00878133811056614,0.2944014072418213,0.15339139103889465,-0.2794272005558014,0.17758871614933014,-0.005133380182087421,0.0,0.0,False,False
126,2,Moteur principal,2.6841789802986655,102.47076419419413,-0.007497882936149836,0.2884114384651184,0.12924566864967346,-0.26611316204071045,0.17669233679771423,-0.017927635461091995,0.0,0.0,False,False
127,3,Orientation droite,-1.8367444262218402,100.63401976797229,-0.0061244964599609375,0.2818417549133301,0.14052338898181915,-0.29161208868026733,0.1734950691461563,-0.06394477188587189,0.0,0.0,False,False
128,2,Moteur principal,1.9633799260844682,102.59739969405676,-0.004740905947983265,0.27562415599823,0.1409979909658432,-0.2760317027568817,0.17085087299346924,-0.052884019911289215,0.0,0.0,False,False
129,2,Moteur principal,4.444510707034252,107.04191040109102,-0.0036411285400390625,0.27006712555885315,0.11324486881494522,-0.2466050535440445,0.16757294535636902,-0.06555821001529694,0.0,0.0,False,False
130,2,Moteur principal,3.099197817867389,110.14110821895841,-0.0027625083457678556,0.26491355895996094,0.09163356572389603,-0.22862650454044342,0.16380243003368378,-0.07541044056415558,0.0,0.0,False,False
131,2,Moteur principal,2.051468355731669,112.19257657469008,-0.0019844055641442537,0.26003050804138184,0.08160524815320969,-0.21661151945590973,0.1600104570388794,-0.07583938539028168,0.0,0.0,False,False
132,2,Moteur principal,4.647160509774719,116.8397370844648,-0.001481723738834262,0.25591394305229187,0.05464998632669449,-0.18249373137950897,0.15563130378723145,-0.08758300542831421,0.0,0.0,False,False
133,0,Ne rien faire,-1.6585019873277957,115.181235097137,-0.0009790420299395919,0.25119760632514954,0.05465036630630493,-0.20916199684143066,0.15125218033790588,-0.08758288621902466,0.0,0.0,False,False
134,2,Moteur principal,3.7016157879590823,118.88285088509609,-0.0006914138793945312,0.24709168076515198,0.033569883555173874,-0.18200522661209106,0.14645138382911682,-0.09601597487926483,0.0,0.0,False,False
135,2,Moteur principal,0.5863550731437825,119.46920595823987,-0.0004634857177734375,0.24296171963214874,0.027623165398836136,-0.18308483064174652,0.14163659512996674,-0.09629620611667633,0.0,0.0,False,False
136,2,Moteur principal,2.3090555380545696,121.77826149629443,-0.0001947402924997732,0.23926220834255219,0.031070956960320473,-0.1640293002128601,0.1374567300081253,-0.08359730243682861,0.0,0.0,False,False
137,0,Ne rien faire,-1.778686949032739,119.99957454726169,7.400512549793348e-05,0.23496301472187042,0.031071266159415245,-0.19069741666316986,0.13327686488628387,-0.08359720557928085,0.0,0.0,False,False
138,2,Moteur principal,3.052774604515972,123.05234915177766,0.00030393601628020406,0.23124033212661743,0.026884693652391434,-0.165108785033226,0.12940046191215515,-0.0775279849767685,0.0,0.0,False,False
139,0,Ne rien faire,-1.817024682451354,121.23532446932632,0.0005337715265341103,0.2269178181886673,0.02688494697213173,-0.19177669286727905,0.12552407383918762,-0.07752791047096252,0.0,0.0,False,False
140,2,Moteur principal,2.415357990938671,123.65068246026499,0.0008183479076251388,0.22307246923446655,0.03167879581451416,-0.17063777148723602,0.12231355160474777,-0.06421036273241043,0.0,0.0,False,False
141,2,Moteur principal,1.2752050361568734,124.92588749642186,0.0011695862049236894,0.21947716176509857,0.03773188591003418,-0.1595793217420578,0.119729183614254,-0.051687657833099365,0.0,0.0,False,False
