step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
58,2,Moteur principal,1.832504239852551,5.625970779795689,0.18726834654808044,1.0679789781570435,0.2128794938325882,-0.47158282995224,0.2207123041152954,0.11581603437662125,0.0,0.0,False,False
59,2,Moteur principal,0.20868370301554934,5.8346544828112386,0.18946027755737305,1.05742347240448,0.2130177915096283,-0.4700685143470764,0.22695909440517426,0.12493602186441422,0.0,0.0,False,False
60,2,Moteur principal,1.9782480522676564,7.812902535078895,0.19134950637817383,1.0470318794250488,0.18358607590198517,-0.4626845717430115,0.2323722392320633,0.10826283693313599,0.0,0.0,False,False
61,3,Orientation droite,-2.058121948353771,5.754780586725124,0.19331273436546326,1.0360580682754517,0.19286274909973145,-0.48827093839645386,0.23588360846042633,0.07022742927074432,0.0,0.0,False,False
62,2,Moteur principal,1.6359230344441016,7.390703621169226,0.19506892561912537,1.0252026319503784,0.17257054150104523,-0.48296022415161133,0.23898179829120636,0.06196366623044014,0.0,0.0,False,False
63,2,Moteur principal,1.9118433842515514,9.302547005420777,0.19662313163280487,1.014543890953064,0.15269416570663452,-0.47416993975639343,0.24175415933132172,0.05544713884592056,0.0,0.0,False,False
64,2,Moteur principal,3.4680144714211396,12.770561476841916,0.19808273017406464,1.0045582056045532,0.14272812008857727,-0.44434070587158203,0.24504221975803375,0.06576116383075714,0.0,0.0,False,False
65,3,Orientation droite,-1.7903337983167933,10.980227678525123,0.19961318373680115,0.9940093755722046,0.15170040726661682,-0.4690644443035126,0.24640877544879913,0.027331437915563583,0.0,0.0,False,False
66,2,Moteur principal,3.722382638260126,14.70261031678525,0.20082072913646698,0.9839837551116943,0.12000633776187897,-0.44571149349212646,0.24717237055301666,0.01527185458689928,0.0,0.0,False,False
67,3,Orientation droite,-1.5379935577750234,13.164616759010228,0.2021106779575348,0.9733928442001343,0.13039349019527435,-0.47047215700149536,0.24574269354343414,-0.028593113645911217,0.0,0.0,False,False
68,2,Moteur principal,2.3312373836613007,15.49585414267153,0.20332784950733185,0.963116466999054,0.12277092039585114,-0.45655420422554016,0.2446734756231308,-0.02138472907245159,0.0,0.0,False,False
69,2,Moteur principal,4.281564551964675,19.777418694636204,0.20446300506591797,0.9536365866661072,0.11390866339206696,-0.4212578237056732,0.2442803829908371,-0.007861766032874584,0.0,0.0,False,False
70,1,Orientation gauche,-1.6911668036092908,18.08625189102691,0.2055242508649826,0.9435374736785889,0.10464147478342056,-0.44910064339637756,0.24579541385173798,0.03030075691640377,0.0,0.0,False,False
71,2,Moteur principal,2.0722295433356352,20.158481434362546,0.20644445717334747,0.9337347745895386,0.0904911532998085,-0.43593788146972656,0.2473503053188324,0.031098196282982826,0.0,0.0,False,False
72,3,Orientation droite,-1.6755355404206103,18.482945893941935,0.2074379026889801,0.9233540892601013,0.09969008713960648,-0.4613046944141388,0.24699890613555908,-0.00702801626175642,0.0,0.0,False,False
73,2,Moteur principal,3.30757197539013,21.790517869332064,0.2084013968706131,0.9135839939117432,0.0959334447979927,-0.43429693579673767,0.24742668867111206,0.008555623702704906,0.0,0.0,False,False
74,2,Moteur principal,2.1579210337487327,23.948438903080795,0.20931072533130646,0.9041669368743896,0.0900370255112648,-0.4186849594116211,0.24833129346370697,0.018091952428221703,0.0,0.0,False,False
75,3,Orientation droite,-1.6068330585219985,22.341605844558796,0.21029844880104065,0.8941819667816162,0.09993595629930496,-0.4435872435569763,0.24715039134025574,-0.023618165403604507,0.0,0.0,False,False
76,2,Moteur principal,4.721039484314599,27.062645328873394,0.21093864738941193,0.8849548697471619,0.06570455431938171,-0.40980690717697144,0.24543583393096924,-0.03429096192121506,0.0,0.0,False,False
77,2,Moteur principal,1.032427277338013,28.095072606211406,0.2116214781999588,0.8758260607719421,0.06926567852497101,-0.4055611789226532,0.2444360852241516,-0.0199945829808712,0.0,0.0,False,False
78,3,Orientation droite,-1.4449643309410465,26.65010827527036,0.21236486732959747,0.8661269545555115,0.0769236832857132,-0.4306476414203644,0.24180367588996887,-0.05264848470687866,0.0,0.0,False,False
79,2,Moteur principal,3.6876724156579828,30.33778069092834,0.21289920806884766,0.8570011258125305,0.056090425699949265,-0.40515926480293274,0.23909932374954224,-0.054086655378341675,0.0,0.0,False,False
80,2,Moteur principal,2.8194265184506664,33.15720720937901,0.2133161574602127,0.8483043313026428,0.04414059966802597,-0.3861299157142639,0.23661991953849792,-0.04958849400281906,0.0,0.0,False,False
81,1,Orientation gauche,-1.7796801709820886,31.37752703839692,0.21367721259593964,0.8389769792556763,0.037050481885671616,-0.4143991768360138,0.23566296696662903,-0.019138747826218605,0.0,0.0,False,False
82,3,Orientation droite,-1.42325219080024,29.95427484759668,0.214098259806633,0.8290733695030212,0.04461709037423134,-0.4397611916065216,0.23311743140220642,-0.05091075971722603,0.0,0.0,False,False
83,2,Moteur principal,0.6334673642345023,30.58774221183118,0.21456928551197052,0.8191353678703308,0.04898897185921669,-0.4413910508155823,0.231199711561203,-0.03835451602935791,0.0,0.0,False,False
84,2,Moteur principal,0.8018708786277216,31.3896130904589,0.21478375792503357,0.809118926525116,0.024116525426506996,-0.44476383924484253,0.228495791554451,-0.054078370332717896,0.0,0.0,False,False
85,2,Moteur principal,2.1574489992494934,33.5470620897084,0.21474675834178925,0.7993533611297607,-0.0005000030505470932,-0.4335290491580963,0.2252536118030548,-0.06484360992908478,0.0,0.0,False,False
86,2,Moteur principal,1.2169665433072339,34.764028633015634,0.21474885940551758,0.789662778377533,0.002770441584289074,-0.43030622601509094,0.22265248000621796,-0.05202221870422363,0.0,0.0,False,False
87,2,Moteur principal,1.7094214523862206,36.47345008540186,0.21458855271339417,0.7801580429077148,-0.013263782486319542,-0.42202070355415344,0.21985465288162231,-0.05595655366778374,0.0,0.0,False,False
88,2,Moteur principal,2.1981838211786,38.67163390658046,0.21441039443016052,0.7709680199623108,-0.01557148527354002,-0.4081178307533264,0.21759209036827087,-0.04525119811296463,0.0,0.0,False,False
89,2,Moteur principal,3.789105977947412,42.460739884527875,0.21398869156837463,0.7624955177307129,-0.03972504287958145,-0.37619128823280334,0.21510639786720276,-0.049713701009750366,0.0,0.0,False,False
90,3,Orientation droite,-1.0262179532394942,41.43452193128838,0.21365490555763245,0.7534613013267517,-0.028595244511961937,-0.4008382558822632,0.21028010547161102,-0.09652595967054367,0.0,0.0,False,False
91,2,Moteur principal,2.0205778717890555,43.45509980307744,0.21312303841114044,0.744682252407074,-0.04806923866271973,-0.38945677876472473,0.20510803163051605,-0.10344083607196808,0.0,0.0,False,False
92,2,Moteur principal,0.8681878645513847,44.323287667628826,0.21246108412742615,0.7358898520469666,-0.06084706261754036,-0.3900377154350281,0.19971591234207153,-0.10784228146076202,0.0,0.0,False,False
93,2,Moteur principal,1.6629619665789732,45.9862496342078,0.21151618659496307,0.7273299694061279,-0.08836114406585693,-0.37962770462036133,0.19355089962482452,-0.12330003827810287,0.0,0.0,False,False
94,2,Moteur principal,1.2573271110671953,47.243576745275,0.2103818953037262,0.7188902497291565,-0.10687098652124405,-0.3742597997188568,0.18695326149463654,-0.13195288181304932,0.0,0.0,False,False
95,0,Ne rien faire,-1.0119309469098994,46.2316457983651,0.20924749970436096,0.7098509669303894,-0.10686995834112167,-0.4009300172328949,0.18035563826560974,-0.13195250928401947,0.0,0.0,False,False
96,2,Moteur principal,1.313633773824091,47.545279572189195,0.20786571502685547,0.7009703516960144,-0.1308874636888504,-0.3938228487968445,0.17305268347263336,-0.14605902135372162,0.0,0.0,False,False
97,2,Moteur principal,3.443858617103797,50.989138189292994,0.20645542442798615,0.6926478147506714,-0.13422730565071106,-0.3691142499446869,0.16623467206954956,-0.13636013865470886,0.0,0.0,False,False
98,0,Ne rien faire,-0.9393713106199755,50.04976687867302,0.2050449401140213,0.6837258338928223,-0.13422632217407227,-0.39578479528427124,0.15941669046878815,-0.13635972142219543,0.0,0.0,False,False
99,2,Moteur principal,2.594326283765537,52.64409316243856,0.20357465744018555,0.6751819849014282,-0.14041157066822052,-0.3790283501148224,0.1528046578168869,-0.13224056363105774,0.0,0.0,False,False
100,2,Moteur principal,1.8382952094284917,54.48238837186705,0.201869398355484,0.666989266872406,-0.1632772982120514,-0.3633970022201538,0.1455649733543396,-0.1447938084602356,0.0,0.0,False,False
101,3,Orientation droite,-0.27154647528460774,54.210841896582444,0.2002393752336502,0.6582047939300537,-0.153824120759964,-0.38955754041671753,0.13642452657222748,-0.18280914425849915,0.0,0.0,False,False
102,2,Moteur principal,2.3662804590154822,56.57712235559793,0.19861860573291779,0.6496413350105286,-0.15328897535800934,-0.37981656193733215,0.12767072021961212,-0.1750761866569519,0.0,0.0,False,False
103,2,Moteur principal,2.5965566855952433,59.173679041193175,0.1967155486345291,0.6416334509849548,-0.18066085875034332,-0.355112761259079,0.11807598918676376,-0.19189462065696716,0.0,0.0,False,False
104,2,Moteur principal,5.1277476413094805,64.30142668250265,0.19486494362354279,0.6345481276512146,-0.1762135773897171,-0.31422919034957886,0.1092757061123848,-0.17600537836551666,0.0,0.0,False,False
105,0,Ne rien faire,-0.6796963295718115,63.62173035293084,0.19301414489746094,0.6268638968467712,-0.17621248960494995,-0.34090232849121094,0.10047546774148941,-0.17600443959236145,0.0,0.0,False,False
106,0,Ne rien faire,-0.661752027062164,62.959978325868676,0.1911633461713791,0.6185806393623352,-0.17621149122714996,-0.367575466632843,0.0916752964258194,-0.17600350081920624,0.0,0.0,False,False
107,2,Moteur principal,2.9524610438573804,65.91243936972606,0.1893576681613922,0.6106576323509216,-0.1721695363521576,-0.35164210200309753,0.0833548828959465,-0.16640788316726685,0.0,0.0,False,False
108,2,Moteur principal,2.4261459065445736,68.33858527627063,0.18763676285743713,0.6029420495033264,-0.164297953248024,-0.34249934554100037,0.07563269138336182,-0.15444403886795044,0.0,0.0,False,False
109,2,Moteur principal,3.3006008216553058,71.63918609792594,0.1860216110944748,0.595660388469696,-0.1544453203678131,-0.3232893943786621,0.06864023208618164,-0.13984917104244232,0.0,0.0,False,False
110,1,Orientation gauche,-1.7425001852495814,69.89668591267636,0.1843090057373047,0.5877725481987,-0.1666703075170517,-0.3503677248954773,0.06410091370344162,-0.09078658372163773,0.0,0.0,False,False
111,2,Moteur principal,1.7986023188259253,71.69528823150229,0.18262577056884766,0.580078661441803,-0.16402211785316467,-0.34177476167678833,0.059854693710803986,-0.0849243551492691,0.0,0.0,False,False
112,2,Moteur principal,3.988918379118144,75.68420661062044,0.18096446990966797,0.5731684565544128,-0.16220179200172424,-0.3069665729999542,0.055965036153793335,-0.07779325544834137,0.0,0.0,False,False
113,1,Orientation gauche,-1.8811263475920714,73.80308026302836,0.17922917008399963,0.5656526684761047,-0.17147907614707947,-0.3339618444442749,0.053937338292598724,-0.04055411368608475,0.0,0.0,False,False
114,2,Moteur principal,1.3534566838136015,75.15653694684197,0.17752742767333984,0.5582849979400635,-0.16840405762195587,-0.3273913264274597,0.05218946933746338,-0.03495720028877258,0.0,0.0,False,False
115,2,Moteur principal,2.5698413187946416,77.72637826563661,0.17566260695457458,0.5516217350959778,-0.18416611850261688,-0.2960658073425293,0.04989849403500557,-0.04581942409276962,0.0,0.0,False,False
116,0,Ne rien faire,-1.3133333753807506,76.41304489025586,0.17379780113697052,0.5443585515022278,-0.1841660887002945,-0.32273295521736145,0.04760751500725746,-0.04581943526864052,0.0,0.0,False,False
117,2,Moteur principal,1.7400698676538695,78.15311475790973,0.17203903198242188,0.5372642874717712,-0.17417307198047638,-0.31524741649627686,0.045919694006443024,-0.033756181597709656,0.0,0.0,False,False
118,2,Moteur principal,2.217345216075967,80.3704599739857,0.17040959000587463,0.5304626822471619,-0.1619708240032196,-0.3022651672363281,0.04495643824338913,-0.019265202805399895,0.0,0.0,False,False
119,2,Moteur principal,0.21211488099008308,80.58257485497579,0.1687774658203125,0.5235931873321533,-0.1622946709394455,-0.3052882254123688,0.044055093079805374,-0.018026961013674736,0.0,0.0,False,False
120,2,Moteur principal,3.807979983095092,84.39055483807088,0.1671435385942459,0.5176138281822205,-0.1626768559217453,-0.2657240033149719,0.043348293751478195,-0.014135817065834999,0.0,0.0,False,False
121,0,Ne rien faire,-1.556343754190479,82.8342110838804,0.16550961136817932,0.5110346674919128,-0.1626768559217453,-0.29239073395729065,0.04264150187373161,-0.014135802164673805,0.0,0.0,False,False
122,0,Ne rien faire,-1.5497707071161102,81.2844403767643,0.16387566924095154,0.5038553476333618,-0.1626768410205841,-0.3190574049949646,0.041934698820114136,-0.014135765843093395,0.0,0.0,False,False
123,2,Moteur principal,2.9880984995380944,84.27253887630239,0.1620464324951172,0.497566819190979,-0.18149583041667938,-0.2794513404369354,0.04051828011870384,-0.02832826040685177,0.0,0.0,False,False
124,0,Ne rien faire,-1.4127973413525297,82.85974153494986,0.16021719574928284,0.4906783103942871,-0.1814958155155182,-0.3061181902885437,0.03910186514258385,-0.02832826040685177,0.0,0.0,False,False
125,2,Moteur principal,0.3765485809865197,83.23629011593638,0.15835532546043396,0.48378369212150574,-0.18466702103614807,-0.30639082193374634,0.03760708123445511,-0.029895808547735214,0.0,0.0,False,False
126,2,Moteur principal,-0.04896532146064486,83.18732479447574,0.1564159393310547,0.47682011127471924,-0.19213148951530457,-0.30944737792015076,0.03581514209508896,-0.03583870828151703,0.0,0.0,False,False
127,2,Moteur principal,0.8918329463283896,84.07915774080413,0.15443582832813263,0.46999049186706543,-0.19608542323112488,-0.30349424481391907,0.03391682729125023,-0.03796637803316116,0.0,0.0,False,False
128,2,Moteur principal,0.8035451717139892,84.88270291251813,0.15251092612743378,0.4631492793560028,-0.19088634848594666,-0.30401483178138733,0.032335542142391205,-0.03162578120827675,0.0,0.0,False,False
129,2,Moteur principal,0.5673790831271901,85.45008199564532,0.1504524201154709,0.45648622512817383,-0.20370343327522278,-0.2960899770259857,0.03021428920328617,-0.04242487624287605,0.0,0.0,False,False
130,2,Moteur principal,2.2596314223984395,87.70971341804376,0.14839716255664825,0.45029154419898987,-0.20349569618701935,-0.2752818167209625,0.028208037838339806,-0.04012497887015343,0.0,0.0,False,False
131,0,Ne rien faire,-1.2686361170694056,86.44107730097436,0.14634189009666443,0.44349682331085205,-0.20349566638469696,-0.30194881558418274,0.02620178833603859,-0.04012494534254074,0.0,0.0,False,False
132,2,Moteur principal,2.2079375641884953,88.64901486516285,0.1443759948015213,0.4370304346084595,-0.195053830742836,-0.28737056255340576,0.0246842373162508,-0.030351053923368454,0.0,0.0,False,False
133,2,Moteur principal,3.1628140741454276,91.81182893930828,0.14237776398658752,0.43137073516845703,-0.19823746383190155,-0.25151529908180237,0.023125238716602325,-0.03118019923567772,0.0,0.0,False,False
134,0,Ne rien faire,-1.3213175322752164,90.49051140703307,0.1403796225786209,0.4251111149787903,-0.19823744893074036,-0.27818214893341064,0.021566230803728104,-0.03118017315864563,0.0,0.0,False,False
135,0,Ne rien faire,-1.334718302820093,89.15579310421298,0.13838139176368713,0.41825151443481445,-0.19823744893074036,-0.3048490583896637,0.020007222890853882,-0.031180227175354958,0.0,0.0,False,False
136,2,Moteur principal,0.013495296604259022,89.16928840081724,0.13630695641040802,0.41133978962898254,-0.205547496676445,-0.30716240406036377,0.01812920719385147,-0.037560075521469116,0.0,0.0,False,False
137,2,Moteur principal,0.34839838278942353,89.51768678360666,0.13412943482398987,0.40449851751327515,-0.21540503203868866,-0.30403032898902893,0.01581251434981823,-0.04633421450853348,0.0,0.0,False,False
138,2,Moteur principal,0.5268837903243166,90.04457057393098,0.13197001814842224,0.3975982964038849,-0.21369946002960205,-0.3066542446613312,0.013606523163616657,-0.044119901955127716,0.0,0.0,False,False
139,2,Moteur principal,1.266301489473446,91.31087206340443,0.12980127334594727,0.39088940620422363,-0.2146354615688324,-0.29815319180488586,0.01139029674232006,-0.044324394315481186,0.0,0.0,False,False
140,2,Moteur principal,2.2690038849698455,93.57987594837428,0.12746915221214294,0.3849281072616577,-0.2302498072385788,-0.264926552772522,0.008466586470603943,-0.05847392603754997,0.0,0.0,False,False
141,0,Ne rien faire,-1.06546806368398,92.5144078846903,0.12513713538646698,0.37836694717407227,-0.2302498072385788,-0.291593998670578,0.005542887840420008,-0.05847387760877609,0.0,0.0,False,False
142,2,Moteur principal,1.1851988785994763,93.69960676328978,0.12276534736156464,0.3720192611217499,-0.2340380847454071,-0.2821107804775238,0.0024503343738615513,-0.0618511326611042,0.0,0.0,False,False
