step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
17,1,Orientation gauche,-2.22918125481243,0.7130001610630976,-0.05461730808019638,1.2116339206695557,-0.24245533347129822,-0.46835824847221375,-0.12504561245441437,-0.10899386554956436,0.0,0.0,False,False
18,2,Moteur principal,3.231837914569252,3.9448380756323496,-0.056943703442811966,1.2017091512680054,-0.22741477191448212,-0.44155067205429077,-0.13025419414043427,-0.10418125241994858,0.0,0.0,False,False
19,1,Orientation gauche,-2.0720289360565958,1.8728091395757538,-0.059345245361328125,1.1911945343017578,-0.2368592917919159,-0.46761423349380493,-0.1335529088973999,-0.06598033756017685,0.0,0.0,False,False
20,0,Ne rien faire,-1.6237921539595277,0.2490169856162261,-0.061746787279844284,1.1800798177719116,-0.23685021698474884,-0.49427998065948486,-0.13685184717178345,-0.06598460674285889,0.0,0.0,False,False
21,2,Moteur principal,2.280337781136507,2.529354766752733,-0.064061738550663,1.1693336963653564,-0.22818095982074738,-0.4779127240180969,-0.14016136527061462,-0.06619619578123093,0.0,0.0,False,False
22,2,Moteur principal,2.2999659970847235,4.8293207638374565,-0.06624126434326172,1.1589138507843018,-0.21485424041748047,-0.4634007513523102,-0.14324867725372314,-0.061751462519168854,0.0,0.0,False,False
23,2,Moteur principal,3.7551223033438648,8.584443067181322,-0.06817569583654404,1.1490728855133057,-0.19095703959465027,-0.4376142919063568,-0.1457325667142868,-0.0496823787689209,0.0,0.0,False,False
24,0,Ne rien faire,-1.7665053927110819,6.81793767447024,-0.07011213153600693,1.1386107206344604,-0.19115731120109558,-0.4652290940284729,-0.14821642637252808,-0.04967711120843887,0.0,0.0,False,False
25,2,Moteur principal,0.5875286427995661,7.4054663172698065,-0.07202911376953125,1.128159761428833,-0.18902255594730377,-0.4647643268108368,-0.15088969469070435,-0.05346529930830002,0.0,0.0,False,False
26,2,Moteur principal,4.80195400161885,12.207420318888657,-0.07376937568187714,1.118620753288269,-0.17145854234695435,-0.4242124855518341,-0.15345631539821625,-0.051332276314496994,0.0,0.0,False,False
27,0,Ne rien faire,-1.7394651653663686,10.467955153522288,-0.07550974190235138,1.108482003211975,-0.1714586466550827,-0.4508797526359558,-0.15602292120456696,-0.05133221670985222,0.0,0.0,False,False
28,2,Moteur principal,2.8618777658375167,13.329832919359806,-0.07698583602905273,1.098703145980835,-0.1457870900630951,-0.43480566143989563,-0.15784265100955963,-0.03639446198940277,0.0,0.0,False,False
29,0,Ne rien faire,-1.6929718526056377,11.636861066754168,-0.07846193015575409,1.0883245468139648,-0.14578716456890106,-0.46147260069847107,-0.1596623659133911,-0.036394428461790085,0.0,0.0,False,False
30,2,Moteur principal,1.650642063567642,13.28750313032181,-0.07980117946863174,1.0781118869781494,-0.13235855102539062,-0.45406627655029297,-0.16123327612876892,-0.03141862526535988,0.0,0.0,False,False
31,2,Moteur principal,1.6797111963892177,14.967214326711026,-0.08100404590368271,1.0680763721466064,-0.11895138025283813,-0.44616708159446716,-0.1625661700963974,-0.026658128947019577,0.0,0.0,False,False
32,2,Moteur principal,2.5410426407818365,17.508256967492862,-0.08200569450855255,1.0583868026733398,-0.09927797317504883,-0.4307461380958557,-0.1634531021118164,-0.01773868314921856,0.0,0.0,False,False
33,0,Ne rien faire,-1.6730787035483843,15.835178263944478,-0.0830073356628418,1.0480971336364746,-0.09927798807621002,-0.4574129283428192,-0.1643400341272354,-0.01773865893483162,0.0,0.0,False,False
34,2,Moteur principal,2.3561718455181166,18.191350109462594,-0.08395195007324219,1.0381910800933838,-0.09333641827106476,-0.44039490818977356,-0.16546308994293213,-0.022461410611867905,0.0,0.0,False,False
35,2,Moteur principal,3.547031287003745,21.738381396466337,-0.0847751647233963,1.0289297103881836,-0.08111836016178131,-0.4117542505264282,-0.16666492819786072,-0.024036645889282227,0.0,0.0,False,False
36,0,Ne rien faire,-1.7636253053244388,19.9747560911419,-0.08559837192296982,1.0190682411193848,-0.0811183899641037,-0.4384211003780365,-0.1678667664527893,-0.024036619812250137,0.0,0.0,False,False
37,2,Moteur principal,4.693671169159768,24.668427260301666,-0.0861780196428299,1.010071873664856,-0.05712667107582092,-0.3999348282814026,-0.16871358454227448,-0.01693621277809143,0.0,0.0,False,False
38,0,Ne rien faire,-1.775066817959953,22.893360442341713,-0.08675775676965714,1.0004754066467285,-0.05712667852640152,-0.4266015589237213,-0.16956040263175964,-0.01693619042634964,0.0,0.0,False,False
39,2,Moteur principal,1.9302968093831339,24.823657251724846,-0.0871591567993164,0.9911391735076904,-0.039660435169935226,-0.41499996185302734,-0.17004209756851196,-0.009634142741560936,0.0,0.0,False,False
40,2,Moteur principal,2.3464595160698254,27.17011676779467,-0.08758382499217987,0.982232391834259,-0.04133771359920502,-0.3959839642047882,-0.17116712033748627,-0.022500542923808098,0.0,0.0,False,False
41,0,Ne rien faire,-1.8226068603149201,25.34750990747975,-0.08800850063562393,0.9727256298065186,-0.04133773595094681,-0.4226507544517517,-0.17229212820529938,-0.02250056527554989,0.0,0.0,False,False
42,2,Moteur principal,2.950525955115933,28.298035862595682,-0.08829440921545029,0.9637501835823059,-0.02750580571591854,-0.3990362882614136,-0.17338375747203827,-0.021832188591361046,0.0,0.0,False,False
43,2,Moteur principal,2.7687236103055968,31.06675947290128,-0.08857955783605576,0.9553169012069702,-0.026821816340088844,-0.3750136196613312,-0.17507964372634888,-0.03391755372285843,0.0,0.0,False,False
44,0,Ne rien faire,-1.933154902243217,29.13360457065806,-0.08886460959911346,0.9462835192680359,-0.02682187780737877,-0.4016805589199066,-0.1767755150794983,-0.03391752764582634,0.0,0.0,False,False
45,2,Moteur principal,2.5068552878104926,31.640459858468553,-0.08888864517211914,0.9376916885375977,-0.0013369621010497212,-0.3819834589958191,-0.17784777283668518,-0.021445004269480705,0.0,0.0,False,False
46,2,Moteur principal,2.5699191665421894,34.210379025010745,-0.08893737941980362,0.9296071529388428,-0.003092587925493717,-0.35952767729759216,-0.1796369105577469,-0.03578264266252518,0.0,0.0,False,False
47,1,Orientation gauche,-1.671625409172093,32.53875361583865,-0.08906755596399307,0.9209513068199158,-0.013353307731449604,-0.38466519117355347,-0.17930088937282562,0.006719999015331268,0.0,0.0,False,False
48,0,Ne rien faire,-1.7115789422546754,30.827174673583976,-0.08919773250818253,0.9116953015327454,-0.013353308662772179,-0.4113319218158722,-0.17896488308906555,0.006720003671944141,0.0,0.0,False,False
49,2,Moteur principal,1.4422292163945485,32.26940388997853,-0.08911333233118057,0.9026026725769043,0.007547740824520588,-0.4040064811706543,-0.17807148396968842,0.017867770045995712,0.0,0.0,False,False
50,2,Moteur principal,1.6671448711708023,33.93654876114933,-0.08874502032995224,0.8937460780143738,0.03511854633688927,-0.39342063665390015,-0.17634184658527374,0.03459286689758301,0.0,0.0,False,False
51,2,Moteur principal,1.387411315775904,35.32396007692524,-0.0883258804678917,0.8850513100624084,0.040371593087911606,-0.3862484395503998,-0.17479366064071655,0.030963977798819542,0.0,0.0,False,False
52,2,Moteur principal,3.0361672749979336,38.360127351923175,-0.0879131332039833,0.8769087195396423,0.040364980697631836,-0.36178961396217346,-0.17389340698719025,0.01800513081252575,0.0,0.0,False,False
53,0,Ne rien faire,-1.6873086717592685,36.67281868016391,-0.08750047534704208,0.8681659698486328,0.040364962071180344,-0.3884563446044922,-0.17299315333366394,0.0180051252245903,0.0,0.0,False,False
54,2,Moteur principal,0.47119637212237536,37.144015052286285,-0.0869297981262207,0.8594115376472473,0.05576186627149582,-0.3889344334602356,-0.17168517410755157,0.026159629225730896,0.0,0.0,False,False
55,2,Moteur principal,0.20788604480501932,37.35190109709131,-0.0861717239022255,0.8505948781967163,0.0739404708147049,-0.3916410803794861,-0.1698060929775238,0.03758145868778229,0.0,0.0,False,False
56,2,Moteur principal,4.332601248409088,41.6845023455004,-0.0854191780090332,0.8426353335380554,0.07415477931499481,-0.3536304533481598,-0.16871294379234314,0.021862907335162163,0.0,0.0,False,False
57,0,Ne rien faire,-1.6452951713852713,40.03920717411513,-0.08466672897338867,0.8340758681297302,0.07415475696325302,-0.3802972435951233,-0.16761979460716248,0.021862894296646118,0.0,0.0,False,False
58,2,Moteur principal,0.9902205265520478,41.02942770066718,-0.08400869369506836,0.8255752325057983,0.06548033654689789,-0.3777713477611542,-0.16729649901390076,0.006465923972427845,0.0,0.0,False,False
59,2,Moteur principal,1.7992477622995693,42.82867546296675,-0.08319082111120224,0.817425012588501,0.08122581243515015,-0.3621703088283539,-0.16673241555690765,0.01128159835934639,0.0,0.0,False,False
60,2,Moteur principal,0.7038979130495988,43.53257337601635,-0.08218450844287872,0.8093981146812439,0.09957703202962875,-0.356627494096756,-0.16567948460578918,0.02105867862701416,0.0,0.0,False,False
61,1,Orientation gauche,-1.0506148229348458,42.481958553081505,-0.08126650005578995,0.8007877469062805,0.08851177990436554,-0.3823208510875702,-0.16238032281398773,0.06598291546106339,0.0,0.0,False,False
62,2,Moteur principal,3.319904816067731,45.80186336914924,-0.08025350421667099,0.7928146719932556,0.09817978739738464,-0.35402145981788635,-0.15926550328731537,0.06229664012789726,0.0,0.0,False,False
63,0,Ne rien faire,-1.4016012659439525,44.400262103205286,-0.07924051582813263,0.7842417359352112,0.09817959368228912,-0.38068899512290955,-0.1561506688594818,0.06229658052325249,0.0,0.0,False,False
64,2,Moteur principal,1.293283607052001,45.69354571025729,-0.07800121605396271,0.7758995890617371,0.12018616497516632,-0.37037575244903564,-0.15239979326725006,0.07501759380102158,0.0,0.0,False,False
65,2,Moteur principal,3.9411238863116838,49.634669596568976,-0.07656393200159073,0.7684633135795593,0.13976696133613586,-0.33009859919548035,-0.14845001697540283,0.07899539917707443,0.0,0.0,False,False
66,0,Ne rien faire,-1.2610006765332997,48.373668920035676,-0.07512664794921875,0.7604272961616516,0.13976667821407318,-0.35676661133766174,-0.144500270485878,0.07899532467126846,0.0,0.0,False,False
67,0,Ne rien faire,-1.2261506078450282,47.14751831219065,-0.07368926703929901,0.7517914175987244,0.1397664099931717,-0.38343459367752075,-0.14055050909519196,0.0789952427148819,0.0,0.0,False,False
68,2,Moteur principal,3.2835020404018396,50.43102035259249,-0.07213039696216583,0.7438409328460693,0.15193220973014832,-0.3529854118824005,-0.13659906387329102,0.07902880012989044,0.0,0.0,False,False
69,1,Orientation gauche,-0.6454997161926304,49.78552063639986,-0.0706392303109169,0.7353121042251587,0.14338068664073944,-0.37854278087615967,-0.13089384138584137,0.11410471051931381,0.0,0.0,False,False
70,2,Moteur principal,0.8087061466276964,50.59422678302756,-0.06899061053991318,0.7268314361572266,0.1586662083864212,-0.3763898015022278,-0.12472719699144363,0.12333281338214874,0.0,0.0,False,False
71,2,Moteur principal,4.5355878887127234,55.129814671740284,-0.06734266132116318,0.7192201018333435,0.15916436910629272,-0.33782440423965454,-0.11912783235311508,0.11198729276657104,0.0,0.0,False,False
72,1,Orientation gauche,-0.42034796958063114,54.70946670215965,-0.06576614081859589,0.7110334634780884,0.15016041696071625,-0.36327579617500305,-0.11168337613344193,0.14888933300971985,0.0,0.0,False,False
73,2,Moteur principal,2.9851284347733555,57.69459513693301,-0.06418313831090927,0.7032949328422546,0.15113666653633118,-0.34341374039649963,-0.10456971079111099,0.14227363467216492,0.0,0.0,False,False
74,1,Orientation gauche,-0.37087976402594225,57.32371537290707,-0.06267480552196503,0.6949610710144043,0.1417752057313919,-0.3697883188724518,-0.09558003395795822,0.17979344725608826,0.0,0.0,False,False
75,2,Moteur principal,1.7105634539941803,59.03427882690125,-0.06116943433880806,0.6866993308067322,0.14168491959571838,-0.36664655804634094,-0.08680208772420883,0.17555902898311615,0.0,0.0,False,False
76,2,Moteur principal,1.8037869658005234,60.83806579270178,-0.05951537936925888,0.6786600947380066,0.1560758799314499,-0.3567846119403839,-0.07755919545888901,0.18485736846923828,0.0,0.0,False,False
77,2,Moteur principal,1.7018541370941704,62.53991992979595,-0.057795144617557526,0.6707524061203003,0.16255402565002441,-0.35099637508392334,-0.06818626075983047,0.18745888769626617,0.0,0.0,False,False
78,2,Moteur principal,3.8831365075213684,66.42305643731731,-0.05613698810338974,0.6634217500686646,0.1568763256072998,-0.32542356848716736,-0.05934780836105347,0.17676910758018494,0.0,0.0,False,False
79,0,Ne rien faire,-0.7322059366458404,65.69085050067147,-0.05447883531451225,0.6554921269416809,0.15687569975852966,-0.3520967662334442,-0.05050940066576004,0.17676818370819092,0.0,0.0,False,False
80,2,Moteur principal,2.278179519759118,67.9690300204306,-0.052967071533203125,0.6476709246635437,0.14303265511989594,-0.34735628962516785,-0.04245767369866371,0.16103452444076538,0.0,0.0,False,False
81,2,Moteur principal,4.535429368920274,72.50445938935087,-0.05150775983929634,0.6406262516975403,0.13821099698543549,-0.31290102005004883,-0.03482912480831146,0.1525709331035614,0.0,0.0,False,False
82,0,Ne rien faire,-0.9191544495174355,71.58530493983343,-0.05004844814538956,0.6329823136329651,0.138210728764534,-0.33957257866859436,-0.027200601994991302,0.15257032215595245,0.0,0.0,False,False
83,2,Moteur principal,2.41364627949788,73.99895121933132,-0.048746395856142044,0.6255167722702026,0.12327885627746582,-0.3316974341869354,-0.020365171134471893,0.13670876622200012,0.0,0.0,False,False
84,2,Moteur principal,0.7288578996517969,74.72780911898312,-0.04739408567547798,0.6179879903793335,0.1281050592660904,-0.33453235030174255,-0.013331090100109577,0.1406816691160202,0.0,0.0,False,False
85,2,Moteur principal,1.5952533704945864,76.3230624894777,-0.04594459384679794,0.6106427311897278,0.13740506768226624,-0.3264126777648926,-0.005879748146981001,0.14902696013450623,0.0,0.0,False,False
86,3,Orientation droite,-1.380437655876533,74.94262483360117,-0.044434644281864166,0.6027023196220398,0.14497950673103333,-0.3528937101364136,5.511111521627754e-05,0.11869726330041885,0.0,0.0,False,False
87,2,Moteur principal,0.32343705278739493,75.26606188638857,-0.042905330657958984,0.5948860049247742,0.14683027565479279,-0.34740766882896423,0.006079658400267363,0.12049102783203125,0.0,0.0,False,False
88,2,Moteur principal,1.8754513676712008,77.14151325405977,-0.04135847091674805,0.5875902771949768,0.14847919344902039,-0.32429367303848267,0.012205883860588074,0.12252439558506012,0.0,0.0,False,False
89,2,Moteur principal,3.152913153865751,80.29442640792553,-0.03982095792889595,0.5811381936073303,0.1475452035665512,-0.28682005405426025,0.018343279138207436,0.12274777889251709,0.0,0.0,False,False
90,0,Ne rien faire,-2.2929010329092137,78.00152537501631,-0.038283348083496094,0.5740867257118225,0.14754526317119598,-0.3134899139404297,0.024480653926730156,0.12274744361639023,0.0,0.0,False,False
91,2,Moteur principal,0.6783058240590492,78.67983119907537,-0.0367700569331646,0.5672327280044556,0.14516481757164001,-0.30473747849464417,0.03056534193456173,0.1216939315199852,0.0,0.0,False,False
92,3,Orientation droite,-2.536460366800297,76.14337083227507,-0.03515930101275444,0.5597870945930481,0.15739598870277405,-0.3309955894947052,0.03419695422053337,0.07263218611478806,0.0,0.0,False,False
93,2,Moteur principal,3.3852311112253917,79.52860194350046,-0.03347492218017578,0.5532947182655334,0.16425029933452606,-0.2886487543582916,0.038332272320985794,0.08270638436079025,0.0,0.0,False,False
94,0,Ne rien faire,-2.03789407561257,77.49070786788789,-0.03179054334759712,0.5462027192115784,0.16425038874149323,-0.3153168261051178,0.04246757552027702,0.08270630985498428,0.0,0.0,False,False
95,0,Ne rien faire,-2.021174348787113,75.46953351910078,-0.030106162652373314,0.5385108590126038,0.1642504781484604,-0.34198492765426636,0.04660288617014885,0.08270619809627533,0.0,0.0,False,False
96,2,Moteur principal,4.175421749073789,79.64495526817457,-0.028556346893310547,0.531717836856842,0.15121205151081085,-0.30203044414520264,0.05033154413104057,0.07457311451435089,0.0,0.0,False,False
97,0,Ne rien faire,-2.030796803617264,77.6141584645573,-0.02700643613934517,0.5243250727653503,0.15121212601661682,-0.3286982774734497,0.054060183465480804,0.07457302510738373,0.0,0.0,False,False
98,2,Moteur principal,2.830312414068925,80.44447087862623,-0.025535965338349342,0.5175467729568481,0.1434447467327118,-0.30139365792274475,0.05762433633208275,0.071282759308815,0.0,0.0,False,False
99,2,Moteur principal,0.2938989936292245,80.73836987225546,-0.024042701348662376,0.5108657479286194,0.14549587666988373,-0.2970864474773407,0.06141747906804085,0.07586286216974258,0.0,0.0,False,False
100,2,Moteur principal,1.5818825007428472,82.32025237299831,-0.022539138793945312,0.5046113133430481,0.146274134516716,-0.27814802527427673,0.0654517114162445,0.08068476617336273,0.0,0.0,False,False
101,3,Orientation droite,-2.2964564821547655,80.02379589084354,-0.02095317840576172,0.49777573347091675,0.1566399335861206,-0.30389299988746643,0.06739163398742676,0.03879845514893532,0.0,0.0,False,False
102,1,Orientation gauche,-1.6794817148051056,78.34431417603844,-0.01943645440042019,0.4903411567211151,0.14795614778995514,-0.33059847354888916,0.07106760889291763,0.07351938635110855,0.0,0.0,False,False
103,2,Moteur principal,4.189907738750816,82.53422191478926,-0.018088627606630325,0.48376351594924927,0.13153044879436493,-0.2924939692020416,0.07428275793790817,0.0643029734492302,0.0,0.0,False,False
104,2,Moteur principal,1.2119224557273867,83.74614437051665,-0.016755009070038795,0.47747039794921875,0.12997543811798096,-0.2798638641834259,0.07763466238975525,0.06703806668519974,0.0,0.0,False,False
105,3,Orientation droite,-2.2489301835201148,81.49721418699653,-0.015347575768828392,0.4705869257450104,0.1392441689968109,-0.3060128390789032,0.07912077009677887,0.029722198843955994,0.0,0.0,False,False
106,2,Moteur principal,1.5605255474903685,83.0577397344869,-0.014009284786880016,0.46396294236183167,0.13243764638900757,-0.29447370767593384,0.08049711585044861,0.027526844292879105,0.0,0.0,False,False
107,2,Moteur principal,2.083094610238942,85.14083434472585,-0.012658214196562767,0.45783084630966187,0.13338971138000488,-0.2726340889930725,0.08220309019088745,0.03411947935819626,0.0,0.0,False,False
108,1,Orientation gauche,-1.7531568761368976,83.38767746858895,-0.011401558294892311,0.4510921239852905,0.12153609097003937,-0.29972904920578003,0.08628816902637482,0.0817013755440712,0.0,0.0,False,False
109,3,Orientation droite,-2.28844195561406,81.09923551297489,-0.010072040371596813,0.4437621831893921,0.13069547712802887,-0.32590559124946594,0.08852978050708771,0.04483242332935333,0.0,0.0,False,False
110,2,Moteur principal,3.696176158218049,84.79541167119294,-0.008836174383759499,0.4372113049030304,0.12138277292251587,-0.2912844717502594,0.0907152071595192,0.04370850697159767,0.0,0.0,False,False
111,2,Moteur principal,3.0441011112126803,87.83951278240562,-0.007662296295166016,0.43132925033569336,0.11511026322841644,-0.26156342029571533,0.09296885132789612,0.045073069632053375,0.0,0.0,False,False
112,3,Orientation droite,-2.1521482911177245,85.6873644912879,-0.0064261434599757195,0.4248582720756531,0.12294059991836548,-0.2876409888267517,0.09364044666290283,0.01343197375535965,0.0,0.0,False,False
113,2,Moteur principal,2.4458558282151985,88.1332203195031,-0.005127525422722101,0.41901350021362305,0.12853558361530304,-0.2598516047000885,0.09495262801647186,0.026243623346090317,0.0,0.0,False,False
114,2,Moteur principal,1.2129933313195493,89.34621365082265,-0.003936767578125,0.4133157730102539,0.11803700029850006,-0.25329771637916565,0.09598663449287415,0.020680151879787445,0.0,0.0,False,False
115,2,Moteur principal,2.129434778887213,91.47564842970986,-0.0029001235961914062,0.4079475402832031,0.10306058079004288,-0.23862981796264648,0.0965852439403534,0.011972194537520409,0.0,0.0,False,False
116,0,Ne rien faire,-1.9301876649891483,89.54546076472072,-0.0018634796142578125,0.4019792377948761,0.10306058824062347,-0.2652965486049652,0.09718383848667145,0.011972169391810894,0.0,0.0,False,False
117,2,Moteur principal,2.2794529375881014,91.82491370230882,-0.0010427475208416581,0.3963199853897095,0.08219693601131439,-0.25151219964027405,0.09706009924411774,-0.00247512967325747,0.0,0.0,False,False
118,2,Moteur principal,2.554597110600736,94.37951081290956,-0.00014524460129905492,0.391295462846756,0.08913907408714294,-0.2233545482158661,0.09765797853469849,0.011957945302128792,0.0,0.0,False,False
119,0,Ne rien faire,-1.9925213115580505,92.38698950135151,0.0007521629449911416,0.38567084074020386,0.08913908153772354,-0.25002121925354004,0.09825588017702103,0.011957976967096329,0.0,0.0,False,False
120,2,Moteur principal,-0.11489270325707251,92.27209679809444,0.0017121315468102694,0.38002946972846985,0.09492561221122742,-0.25079798698425293,0.09931793063879013,0.021241050213575363,0.0,0.0,False,False
121,3,Orientation droite,-2.057712792388385,90.21438400570605,0.002755832625553012,0.37381139397621155,0.10545654594898224,-0.2762891352176666,0.09823725372552872,-0.021613355726003647,0.0,0.0,False,False
122,2,Moteur principal,2.762876636144097,92.97726064185015,0.003650569822639227,0.3680337071418762,0.09094284474849701,-0.25668951869010925,0.09678561240434647,-0.02903306484222412,0.0,0.0,False,False
123,2,Moteur principal,0.4634260468764467,93.4406866887266,0.004474830813705921,0.3622080981731415,0.08405055105686188,-0.2588115632534027,0.09517350047826767,-0.03224228322505951,0.0,0.0,False,False
124,2,Moteur principal,3.811477970862083,97.25216465958869,0.005137539003044367,0.35707271099090576,0.06826210021972656,-0.22811256349086761,0.09319502115249634,-0.039569586515426636,0.0,0.0,False,False
125,1,Orientation gauche,-1.895885754328744,95.35627890525994,0.005721187684684992,0.35131481289863586,0.058327533304691315,-0.25590914487838745,0.09323728829622269,0.0008451937464997172,0.0,0.0,False,False
126,3,Orientation droite,-1.983956930785708,93.37232197447423,0.006401252932846546,0.34496477246284485,0.07040952891111374,-0.28207847476005554,0.0908530130982399,-0.047685470432043076,0.0,0.0,False,False
127,2,Moteur principal,3.8370425824791683,97.2093645569534,0.006976127624511719,0.339327335357666,0.060012053698301315,-0.2503986954689026,0.08835115283727646,-0.050037186592817307,0.0,0.0,False,False
128,2,Moteur principal,2.4782921191433447,99.68765667609675,0.007439327426254749,0.3340912461280823,0.049083612859249115,-0.2325529158115387,0.08560656756162643,-0.054891787469387054,0.0,0.0,False,False
129,2,Moteur principal,4.524175310576109,104.21183198667286,0.007651138119399548,0.3296811282634735,0.02474343776702881,-0.19580896198749542,0.08207922428846359,-0.07054668664932251,0.0,0.0,False,False
130,1,Orientation gauche,-1.9651662670972587,102.2466657195756,0.007794761564582586,0.32466259598731995,0.016173550859093666,-0.2229478806257248,0.0802769884467125,-0.03604476898908615,0.0,0.0,False,False
131,2,Moteur principal,1.5552393161555187,103.80190503573112,0.007894801907241344,0.31990858912467957,0.011813309043645859,-0.21119053661823273,0.07848785072565079,-0.03578280657529831,0.0,0.0,False,False
132,2,Moteur principal,3.113531626689846,106.91543666242097,0.007806968875229359,0.3157709836959839,-0.006396485026925802,-0.18377447128295898,0.07612597942352295,-0.04723746329545975,0.0,0.0,False,False
133,0,Ne rien faire,-1.9552819237154893,104.96015473870548,0.007719135377556086,0.31103333830833435,-0.006396430544555187,-0.21044160425662994,0.0737641230225563,-0.04723743349313736,0.0,0.0,False,False
134,3,Orientation droite,-1.6458400804451958,103.31431465826029,0.007728958036750555,0.3057006597518921,0.005855672061443329,-0.23677366971969604,0.0689459964632988,-0.09636281430721283,0.0,0.0,False,False
135,2,Moteur principal,1.3221119903594853,104.63642664861977,0.007626628968864679,0.30049896240234375,-0.005001046694815159,-0.23095454275608063,0.06376488506793976,-0.10362210124731064,0.0,0.0,False,False
136,2,Moteur principal,0.9275874317609663,105.56401408038074,0.007398033048957586,0.2953437566757202,-0.0171580221503973,-0.22888673841953278,0.058128077536821365,-0.11273624002933502,0.0,0.0,False,False
137,2,Moteur principal,0.9313633402438029,106.49537742062455,0.007126808166503906,0.29023033380508423,-0.021345436573028564,-0.22705212235450745,0.05240870639681816,-0.11438725888729095,0.0,0.0,False,False
138,2,Moteur principal,2.1186783127558586,108.61405573338041,0.006720161531120539,0.28545406460762024,-0.03440102934837341,-0.21207267045974731,0.04621513560414314,-0.12387128174304962,0.0,0.0,False,False
139,1,Orientation gauche,-1.8255377895640297,106.78851794381639,0.006247615907341242,0.28007471561431885,-0.04265568405389786,-0.2389499694108963,0.0416766032576561,-0.0907706618309021,0.0,0.0,False,False
140,2,Moteur principal,1.8710301297700667,108.65954807358645,0.005596351809799671,0.2750442326068878,-0.05981544777750969,-0.22343526780605316,0.0364336334168911,-0.10485938936471939,0.0,0.0,False,False
141,1,Orientation gauche,-2.0992908643176365,106.56025720926881,0.0048506734892725945,0.2694074511528015,-0.07167153060436249,-0.2504584789276123,0.03356834873557091,-0.05730544775724411,0.0,0.0,False,False
